"","Feature ID","Taxon","Domain","Supergroup","Phylum","Class","Order","Family","Genus","Species"
"3322","2f9591919fdd26cc4beeef591a84a518","Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Spizellomycetales-and-Rhizophlyctidales;Spizellomycetales-and-Rhizophlyctidales_sp.;","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Spizellomycetales-and-Rhizophlyctidales","Spizellomycetales-and-Rhizophlyctidales_sp."
"3323","2fa21026b4047e354f119a43c0341a65","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_2;Frontoniidae_2_X;Frontoniidae_2_X_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peniculia","Frontoniidae_2","Frontoniidae_2_X","Frontoniidae_2_X_sp."
"3324","2f49ad1e48f5284316ea10945d1b9a18","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3325","2f848e0ca56bd0371f905619250ad60c","Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Rhodotorula","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula",NA
"3326","2fa9b827204a1d3d905718078b9109d9","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"3327","2fa86b83e601b899dd855e9b5554950e","Bacteria;Bacteria_X;Patescibacteria;Gracilibacteria;JGI_0000069P22;JGI_0000069P22_X;JGI_0000069P22_XX;JGI_0000069P22_XX_sp.;","Bacteria","Bacteria_X","Patescibacteria","Gracilibacteria","JGI_0000069P22","JGI_0000069P22_X","JGI_0000069P22_XX","JGI_0000069P22_XX_sp."
"3328","2faf1b0c59b3caa29fa5b6c91efadf22","Eukaryota;Hacrobia;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXX_sp.;","Eukaryota","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picozoa_XXXX","Picozoa_XXXX_sp."
"3329","2fb0cbadc43a2a4c6464f2d0bd6f2c2e","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_B;Strombidiidae_B_X;Strombidiidae_B_X_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_B","Strombidiidae_B_X","Strombidiidae_B_X_sp."
"3330","2fa0d69f017094c9956df89c5c4d49d2","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3331","2fb23919833d1d5715d256e32da82547","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Foettingeriidae","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae",NA,NA
"3332","2f96601c896bb1947972d8c2bd5d796d","Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA
"3333","2f9512faf15d60fb85f4597e5f7692c6","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3334","2fba764e9518664da0cefce146f288e6","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1",NA,NA,NA
"3335","2f60e186a7a43c131dbf6f3e35acfbe7","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3336","2fba7b0b3d9ba238f08e443ad4720981","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"3337","2fb8e9bf3b87c6432e3d85cfbdf9cd34","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-2","Dino-Group-I-Clade-2_X","Dino-Group-I-Clade-2_X_sp."
"3338","2f79ff525ff94b389bdb55e45b9a0852","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3339","2fb5e5344f48baf09004f0835a3c8acd","Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas_sp.;","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas_sp."
"3340","2fc46192e6e7f798721fae515788d7cb","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp."
"3341","2fc43b9b837bb5eeebdcc9b3bfde1fb2","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp."
"3342","2fd4d36456d4554d27ed8e8dfc85c175","Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea","Eukaryota","Rhizaria","Cercozoa","Filosa-Thecofilosea",NA,NA,NA,NA
"3343","2fd0e503c0cfcc5085232f1e372925f1","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVd;RAD-B_X_Group-IVd_X;RAD-B_X_Group-IVd_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-IVd","RAD-B_X_Group-IVd_X","RAD-B_X_Group-IVd_X_sp."
"3344","2fb7f900b1d66d689294006418f41a5e","Eukaryota;Stramenopiles;Ochrophyta;MOCH-5;MOCH-5_X;MOCH-5_XX;MOCH-5_XXX;MOCH-5_XXX_sp.;","Eukaryota","Stramenopiles","Ochrophyta","MOCH-5","MOCH-5_X","MOCH-5_XX","MOCH-5_XXX","MOCH-5_XXX_sp."
"3345","2fe5c6a91ad1f6f4fb0d6a347d267b41","Eukaryota;Alveolata;Ciliophora","Eukaryota","Alveolata","Ciliophora",NA,NA,NA,NA,NA
"3346","2fd9fe49ffbb44afd5de69f72884e2bc","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium_sp."
"3347","2fe9310027f83c07f3c90ca84a7cb7aa","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Opalinopsidae","Chromidina","Chromidina_sp."
"3348","2fdb76300ed0ce90861086bb835345e3","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae",NA,NA
"3349","2fef2a28134400c48cea4b717ea6528d","Eukaryota;Stramenopiles;Sagenista;MAST-7","Eukaryota","Stramenopiles","Sagenista","MAST-7",NA,NA,NA,NA
"3350","2ff3aec35e1b957e3c1433c4973dac19","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Foettingeriidae","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia","Foettingeriidae",NA,NA
"3351","2ffe84ef63392a0b7fd4b5ed6d4ac24b","Eukaryota;Alveolata;Ciliophora;CONTH_2;CONTH_2_X;CONTH_2_XX;CONTH_2_XXX;CONTH_2_XXX_sp.;","Eukaryota","Alveolata","Ciliophora","CONTH_2","CONTH_2_X","CONTH_2_XX","CONTH_2_XXX","CONTH_2_XXX_sp."
"3352","2ffe884ad10af4fcba7f1b4a47c511ed","Eukaryota;Archaeplastida;Chlorophyta;Prasino-Clade-9;Prasino-Clade-9_X;Prasino-Clade-9_XX;Prasino-Clade-9_XXX;Prasino-Clade-9_XXX_sp.;","Eukaryota","Archaeplastida","Chlorophyta","Prasino-Clade-9","Prasino-Clade-9_X","Prasino-Clade-9_XX","Prasino-Clade-9_XXX","Prasino-Clade-9_XXX_sp."
"3353","2ff3dd5c1afc80f151d11af3b05e10b1","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3354","2fab495bd7be4e5ea98ac4bc0d12be9d","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3355","3002b7a5417b60ce3373f239c133d695","Eukaryota;Stramenopiles;Sagenista;MAST-9","Eukaryota","Stramenopiles","Sagenista","MAST-9",NA,NA,NA,NA
"3356","301447d1f93f97e095377e92a83bd345","Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa",NA,NA
"3357","3010707f497216d9323c3a88a7bfdcc0","Eukaryota;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;","Eukaryota","Opisthokonta","Fungi","Fungi_X","Fungi_XX","Fungi_XXX","Fungi_XXXX","Fungi_XXXX_sp."
"3358","3010c7910662ce73d021e43331f583cc","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia",NA,NA,NA
"3359","301eb7da30585e548a93b50ac2744eb1","Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Saccharomycetales_X;Saccharomycetales_X_sp.;","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomycetales_X","Saccharomycetales_X_sp."
"3360","301fca7d1066afb3392e4cca8dadd845","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"3361","2fc6b647d77078a01a26d051d33d0489","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3362","2fbccd34b6273a03fb74ecdf82a1dab1","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3363","30211cb87c2a2af3d80649757561de54","Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Ascidiacea","Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea",NA,NA
"3364","2fe7250c125d0bb61e622ae60b7c5c88","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3365","2fd9d2898ee5f67fc4164a02c28b2cb4","Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1;Stygamoeba;Stygamoeba_regulata;","Eukaryota","Apusozoa","Hilomonadea","Planomonadida","Planomonadidae","Planomonadidae_Group-1","Stygamoeba","Stygamoeba_regulata"
"3366","30267c052067a009ff53224c2b50c53e","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II",NA,NA,NA
"3367","2ff647ed6b3a9b661d598390e3841f7b","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3368","30325801e96b996d6249828bdf20ed67","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"3369","302e351e0b31aa771957a6c53e486284","Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa",NA,NA
"3370","302c283746c5ddbcd30cfc490eb84616","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Rhizochromulinales","Rhizochromulina",NA
"3371","3015c95f6cd53907a712e5b718f55e2e","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3372","303a00d682afe4bdadada51fe075b2c8","Eukaryota;Stramenopiles;Ochrophyta","Eukaryota","Stramenopiles","Ochrophyta",NA,NA,NA,NA,NA
"3373","30380c114b2d26e24045333a56f30a36","Eukaryota;Alveolata;Ciliophora;Litostomatea","Eukaryota","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA
"3374","3024213b0a222cb950b9a10a3a4915f3","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3375","30411bf394a3b16375175358124257d2","Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA
"3376","301f23bfd280846379a513ee2b05c6ef","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3377","3021b9f7f0b6b9f5c31e70c5b74be982","Eukaryota;Opisthokonta","Eukaryota","Opisthokonta",NA,NA,NA,NA,NA,NA
"3378","303f8046acd9e7f424d58ba30c277a21","Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7;Stramenopiles_X-Group-7_X;Stramenopiles_X-Group-7_XX;Stramenopiles_X-Group-7_XXX;Stramenopiles_X-Group-7_XXX_sp.;","Eukaryota","Stramenopiles","Stramenopiles_X","Stramenopiles_X-Group-7","Stramenopiles_X-Group-7_X","Stramenopiles_X-Group-7_XX","Stramenopiles_X-Group-7_XXX","Stramenopiles_X-Group-7_XXX_sp."
"3379","305c15431e3aedd31b467c38d4d1a7e2","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"3380","304ff95e7a38ed5739f9766f35004114","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_O;Monosigidae_Group_O_X;Monosigidae_Group_O_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Craspedida","Monosigidae_Group_O","Monosigidae_Group_O_X","Monosigidae_Group_O_X_sp."
"3381","30265270d5814c2f0fd09bbf9a8fe7a4","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3382","305ed5676a140e5525778c67530ef723","Eukaryota;Alveolata;Ciliophora;Karyorelictea;Karyorelictea_X;Trachelocercidae","Eukaryota","Alveolata","Ciliophora","Karyorelictea","Karyorelictea_X","Trachelocercidae",NA,NA
"3383","304884e5d843deda3aea33890d27c3af","Eukaryota;Rhizaria;Radiolaria;Acantharea","Eukaryota","Rhizaria","Radiolaria","Acantharea",NA,NA,NA,NA
"3384","306184fcf4e66e670b4c22cd313ecc72","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"3385","30540a5a002c3fcbb2cef871966a95f7","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Amphifilida;Amphifilaceae;Fibrophrys;Fibrophrys_sp.;","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Amphifilida","Amphifilaceae","Fibrophrys","Fibrophrys_sp."
"3386","3061cd80f25e6ecfe7967b9e5950b9ac","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"3387","306278141b5c7f3c320fc96830813b2f","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVe;RAD-B_X_Group-IVe_X;RAD-B_X_Group-IVe_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-IVe","RAD-B_X_Group-IVe_X","RAD-B_X_Group-IVe_X_sp."
"3388","306c31cff1e2423326a2ed29f6a6d54d","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Florenciellales;Pseudochattonella","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Florenciellales","Pseudochattonella",NA
"3389","306c330d4cbf0d24c172e3101b9646af","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-9","Dino-Group-II-Clade-9_X","Dino-Group-II-Clade-9_X_sp."
"3390","306726f5cb718d6501d1d551d223936e","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_B;Acantharea_B1;Acanthochiasma;Acanthochiasma_sp.;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_B","Acantharea_B1","Acanthochiasma","Acanthochiasma_sp."
"3391","30712a1f5df3e4c053fc23788180ea0c","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"3392","306f047fa227d9817fbe1c95a904e980","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_3",NA,NA,NA
"3393","3040ebb95b44b04b99cf9564152919f5","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3394","307081377f956dd6891df0b0db2e89bd","Eukaryota;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida_X;Lotharella","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Lotharella",NA
"3395","307978fb6e79bbcc5c0783d72c50aceb","Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;","Eukaryota","Hacrobia","Telonemia","Telonemia_X","Telonemia_XX","Telonemia-Group-2","Telonemia-Group-2_X","Telonemia-Group-2_X_sp."
"3396","307762fff904914be1c11eb8ade6f976","Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1D","MAST-1D_X","MAST-1D_XX","MAST-1D_XX_sp."
"3397","307e304a8d41369b2c8eeebf9d072314","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Salpingella;Salpingella_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","Salpingella_sp."
"3398","308a428cf178a3b1658e5c5d9831a723","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"3399","3043613b66831fe19943ef89c27c252b","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3400","3070250ff2674064d20d839e9d391a45","Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae","Eukaryota","Hacrobia","Centroheliozoa","Centroheliozoa_X","Pterocystida","Pterocystidae",NA,NA
"3401","30748103bc340aa32e786c6a7ec06279","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Labyrinthulomycetes_X",NA,NA,NA
"3402","30803d66cf28d4e5296e301fd6bbeaa9","Eukaryota;Stramenopiles;Pseudofungi","Eukaryota","Stramenopiles","Pseudofungi",NA,NA,NA,NA,NA
"3403","308d47a34614d33dc8829ac98284530b","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-2","Dino-Group-I-Clade-2_X","Dino-Group-I-Clade-2_X_sp."
"3404","3093c38c7895732812ac8a5990615e41","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3L;MAST-3L_X;MAST-3L_XX;MAST-3L_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3L","MAST-3L_X","MAST-3L_XX","MAST-3L_XX_sp."
"3405","30a2c0387566b8f1016c26b54868ee6b","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Astrosphaeridae;Cladococcus;Cladococcus_scoparius;","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellaria","Astrosphaeridae","Cladococcus","Cladococcus_scoparius"
"3406","303a0eccadc45086a1245a9acccffe85","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3407","30a9555e61fc5a7bed2fc5863af814f4","Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-2;Basal_Cryptophyceae-2_X;Basal_Cryptophyceae-2_X_sp.;","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptophyceae_X","Basal_Cryptophyceae-2","Basal_Cryptophyceae-2_X","Basal_Cryptophyceae-2_X_sp."
"3408","30a439f93129a6ee4aba5d4527cee80a","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ie;RAD-B_X_Group-Ie_X;RAD-B_X_Group-Ie_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-Ie","RAD-B_X_Group-Ie_X","RAD-B_X_Group-Ie_X_sp."
"3409","30a2a3af22ea9632422a62283975f8cb","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-7","Dino-Group-II-Clade-7_X","Dino-Group-II-Clade-7_X_sp."
"3410","30b28c228538d3a73ba53c5b183fa527","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira","Eukaryota","Stramenopiles","Ochrophyta","Bacillariophyta","Bacillariophyta_X","Polar-centric-Mediophyceae","Thalassiosira",NA
"3411","30a69dfa6e9a4ea7ffa7ea848504ea28","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_F","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_F",NA,NA,NA
"3412","30ab97c9f2ad23b058f9b22cdfe46b2f","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp."
"3413","30b33472115f0890063460a9e9c8ee1e","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina_sp."
"3414","30b84604cf851f3b1426627d0a738962","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3I","MAST-3I_X","MAST-3I_XX","MAST-3I_XX_sp."
"3415","30b35a51813c6317834e37d8bfd6754c","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3J","MAST-3J_X","MAST-3J_XX","MAST-3J_XX_sp."
"3416","30b9d576356a18b3a8f33da923adb5b8","Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadophyceae;Pyramimonadales","Eukaryota","Archaeplastida","Chlorophyta","Pyramimonadophyceae","Pyramimonadales",NA,NA,NA
"3417","306a894a8e2844735192fe9d667622b0","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3418","30b6043847c552ee47e9b2fbca3a016c","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
"3419","30c09f9fbdb24c83cfbdee7b07636595","Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA
"3420","30bbc19b546eaeb2b4da7a512021ae4f","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_3",NA,NA,NA
"3421","309422394b1e132055bbd00cded14689","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3422","30c53b9b0b587d748780b13882956ff5","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_M;Strombidium_M;Strombidium_M_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_M","Strombidium_M","Strombidium_M_sp."
"3423","307fde2a30f7cbb0982b9fee67448a3d","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"3424","30cb519f692c04bc725f7beb5677a8e0","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_D","Stephanoecidae_Group_D_X","Stephanoecidae_Group_D_X_sp."
"3425","30dc08032fc41a5b78673286e8ce386b","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
